"";"datum";"temp";"temp_min";"temp_max";"nieder"
"9586";1975-03-31;3,2;-3,4;8,8;0
"9587";1975-04-01;4,4;-2,8;9,7;0
"9588";1975-04-02;2,8;-0,2;4,4;10,3
"9589";1975-04-03;3;1,6;3,7;12,4
"9590";1975-04-04;2,1;-0,1;6,5;1,2
"9591";1975-04-05;5,2;-1,2;10,1;0,3
"9592";1975-04-06;3,9;3,5;6;1,7
"9593";1975-04-07;5,2;-1,5;9,7;0,1
"9594";1975-04-08;3,7;1,9;9,5;1,1
"9595";1975-04-09;4,2;0,8;8,2;0
"9596";1975-04-10;3,6;-2,4;8,8;0
"9597";1975-04-11;3,8;-2,9;7,3;1,3
"9598";1975-04-12;7,5;3,6;9,5;1,1
"9599";1975-04-13;10,1;7;12;0,2
"9600";1975-04-14;11,5;8,8;13,9;7,2
"9601";1975-04-15;10;7,9;14,2;17
"9602";1975-04-16;8,4;7,4;11;0
"9603";1975-04-17;9,6;5,9;12,1;0
"9604";1975-04-18;12,1;7;17;0
"9605";1975-04-19;12,4;6,4;15,3;2,7
"9606";1975-04-20;12,4;10,7;15;0,1
"9607";1975-04-21;11,8;5,1;18,5;0
"9608";1975-04-22;14,4;4,3;20,4;0
"9609";1975-04-23;16,1;6;21;0
"9610";1975-04-24;12,9;10,7;18,8;0
"9611";1975-04-25;10,8;5,5;14,7;0
"9612";1975-04-26;11;1,9;15,7;0
"9613";1975-04-27;10,5;8,4;16,5;0
"9614";1975-04-28;13,6;2,7;21,4;0
"9615";1975-04-29;17;3,1;24,2;0
"9616";1975-04-30;10,8;7,5;16;1,3
"9617";1975-05-01;11,1;2,8;17,6;0
"9618";1975-05-02;13,4;3,5;19,7;1,7
"9619";1975-05-03;7,4;4,1;13,5;4,3
"9620";1975-05-04;7,5;3,2;11,8;0,5
"9621";1975-05-05;11,6;5,2;15,6;0
"9622";1975-05-06;14,5;8,4;18,7;0,7
"9623";1975-05-07;15;11,9;20;6,9
"9624";1975-05-08;12,4;7,9;15,6;0,1
"9625";1975-05-09;12;8,1;17,7;0,4
"9626";1975-05-10;12,3;4,1;17,8;0,6
"9627";1975-05-11;15,2;6,2;18,7;2,5
"9628";1975-05-12;8,6;6,7;16,2;0
"9629";1975-05-13;11,5;0,8;20;0
"9630";1975-05-14;14,2;3,6;20;0
"9631";1975-05-15;15,4;11,5;20,2;0,2
"9632";1975-05-16;16,3;12,1;19,3;0
"9633";1975-05-17;16,9;10;24,2;0
"9634";1975-05-18;18,1;7,6;26,3;2,7
"9635";1975-05-19;15,6;9;20,8;0
"9636";1975-05-20;14,8;7,3;21,3;0
"9637";1975-05-21;16;8,4;22,7;0
"9638";1975-05-22;10,4;5,4;15,5;0
"9639";1975-05-23;9,1;0,9;14,3;0
"9640";1975-05-24;11,4;2,5;15,7;0
"9641";1975-05-25;15,3;8,4;20;0
"9642";1975-05-26;15,3;12,4;20,5;0
"9643";1975-05-27;15,7;12;17,6;0
"9644";1975-05-28;18,4;10,3;23,7;0
"9645";1975-05-29;16,3;9,3;24,8;11,1
"9646";1975-05-30;9,1;8,4;14,3;1,3
"9647";1975-05-31;9,2;5,7;14,6;0
"9648";1975-06-01;10,3;0,1;15,5;0
"9649";1975-06-02;11,6;0,9;16,2;1,1
"9650";1975-06-03;9,8;6,6;13,3;2,3
"9651";1975-06-04;10;5,5;14,9;2,3
"9652";1975-06-05;13,2;1,6;18,4;0
"9653";1975-06-06;14,8;6,2;21,3;0
"9654";1975-06-07;17,8;5,2;23,5;0
"9655";1975-06-08;18;9,4;23,8;0
"9656";1975-06-09;18,3;9,5;23,3;0
"9657";1975-06-10;17,2;14,4;21,5;2,4
"9658";1975-06-11;19,7;14,3;25;0
"9659";1975-06-12;22,1;13,9;28,1;0
"9660";1975-06-13;23,1;13,7;29,3;0
"9661";1975-06-14;22,2;12,3;27,8;0
"9662";1975-06-15;19,2;12,8;26;7
"9663";1975-06-16;15,4;12,3;19,8;0
"9664";1975-06-17;14;6,2;20,3;9,4
"9665";1975-06-18;13;10,2;14,7;9,8
"9666";1975-06-19;14,8;11,7;19;4,6
"9667";1975-06-20;18,8;8,5;21,8;0,1
"9668";1975-06-21;19,4;15,5;23,2;0,6
"9669";1975-06-22;20,6;17,4;25;6,2
"9670";1975-06-23;21,2;16,1;26,7;1,7
"9671";1975-06-24;20,8;17,2;24;8,1
"9672";1975-06-25;18,4;14,9;23;0
"9673";1975-06-26;21,2;11,4;26,6;0
"9674";1975-06-27;18,1;14,7;23,2;0
"9675";1975-06-28;13,1;12;16,6;0
"9676";1975-06-29;13,3;10,3;18,2;18
"9677";1975-06-30;14,5;10,8;18,4;0,9
"9678";1975-07-01;16,4;10,9;21;0
"9679";1975-07-02;16,5;10,8;19,9;0
"9680";1975-07-03;22,2;15,1;27,5;0
"9681";1975-07-04;20,7;15,7;27,7;64,2
"9682";1975-07-05;19,4;15,3;26,7;1,1
"9683";1975-07-06;22;14,8;26,8;0
"9684";1975-07-07;22,4;14,1;28,2;0
"9685";1975-07-08;24,4;15,4;30,4;2,5
"9686";1975-07-09;21,8;16,9;26,5;0
"9687";1975-07-10;21,5;13,9;27,7;0
"9688";1975-07-11;20,2;14,2;27,8;2
"9689";1975-07-12;19,1;15,2;24,5;0
"9690";1975-07-13;22,2;15,5;27,4;0
"9691";1975-07-14;26,6;15,2;32,6;0
"9692";1975-07-15;22,2;19;27,1;0
"9693";1975-07-16;20,4;17,5;24,1;0
"9694";1975-07-17;21,6;16,3;26,7;0
"9695";1975-07-18;19,5;15,1;27;3,3
"9696";1975-07-19;18,4;14,7;23,2;1,9
"9697";1975-07-20;16,9;14,4;18,4;19
"9698";1975-07-21;19,2;15,4;23,6;0
"9699";1975-07-22;19,2;14,3;23,7;0
"9700";1975-07-23;22,2;14,3;27,3;0
"9701";1975-07-24;18,4;15,7;22,7;0
"9702";1975-07-25;14,8;12,6;19,4;1
"9703";1975-07-26;14,7;11,2;21,2;0
"9704";1975-07-27;17,4;8,7;22,4;0
"9705";1975-07-28;20;10;25,5;0
"9706";1975-07-29;20,4;12,6;26,8;0
"9707";1975-07-30;22,6;13,8;29,5;0
"9708";1975-07-31;25,3;15;31,6;0
"9709";1975-08-01;22,2;15,6;29,7;0,1
"9710";1975-08-02;23;14,2;29,4;0
"9711";1975-08-03;23,8;13,8;31;0
"9712";1975-08-04;25,6;15,5;32,5;0
"9713";1975-08-05;23,4;16,9;30;0
"9714";1975-08-06;24;15,3;31,3;0
"9715";1975-08-07;25,5;16,7;32,4;0
"9716";1975-08-08;25,7;17,6;31,6;0
"9717";1975-08-09;25,4;16;31,6;0
"9718";1975-08-10;23,5;16,2;32,4;4,3
"9719";1975-08-11;19,2;16;22,7;4,7
"9720";1975-08-12;21,3;15;30,8;0,9
"9721";1975-08-13;22,5;13,8;28,9;0
"9722";1975-08-14;22,2;13,9;29,2;0
"9723";1975-08-15;21,3;15,2;27,2;0
"9724";1975-08-16;21,5;13,8;25,7;5,2
"9725";1975-08-17;19,2;16,5;22,6;31,3
"9726";1975-08-18;17,3;15,8;21,9;0
"9727";1975-08-19;19,1;12;24,5;1
"9728";1975-08-20;19;16,2;23,2;0
"9729";1975-08-21;20,8;13,6;29,4;6,4
"9730";1975-08-22;16,4;15,5;18,8;16,1
"9731";1975-08-23;15,7;13,3;18,8;0,1
"9732";1975-08-24;15,5;12,7;19,6;0
"9733";1975-08-25;13,4;10,5;18,9;4,6
"9734";1975-08-26;18;13,3;22,3;0
"9735";1975-08-27;18,3;12;23,5;0
"9736";1975-08-28;19,1;11;25,4;0
"9737";1975-08-29;19,6;11,3;26;0
"9738";1975-08-30;19,7;12,4;25,7;0,3
"9739";1975-08-31;18,2;13,6;24,6;12,9
"9740";1975-09-01;19,5;15,4;23,6;0
"9741";1975-09-02;21;14,9;26,9;0
"9742";1975-09-03;19,6;14,1;25,1;3,3
"9743";1975-09-04;15,9;14;18,6;10,7
"9744";1975-09-05;15,9;10,1;21,3;0,5
"9745";1975-09-06;15,2;7,9;20,8;0
"9746";1975-09-07;16,4;10,4;21,3;0
"9747";1975-09-08;15,2;10;22,2;0
"9748";1975-09-09;16,7;8,7;22,7;0
"9749";1975-09-10;18,2;11,8;23,4;0
"9750";1975-09-11;16;11,9;20,6;2,3
"9751";1975-09-12;11,9;9,9;15,8;11,5
"9752";1975-09-13;13,6;9,6;17,4;11,8
"9753";1975-09-14;13,6;10,9;16,3;0,1
"9754";1975-09-15;14,6;11,9;18,6;0
"9755";1975-09-16;17,8;11,1;24,7;0
"9756";1975-09-17;21;13,1;27,3;0
"9757";1975-09-18;18,4;13,7;22,2;1,8
"9758";1975-09-19;15,4;13,3;18,5;0,6
"9759";1975-09-20;15;7,9;21,2;0
"9760";1975-09-21;15,2;5,9;21,1;0
"9761";1975-09-22;16,1;13,7;21,9;0
"9762";1975-09-23;15,7;9,8;20,9;0
"9763";1975-09-24;14,9;12,1;20,4;0
"9764";1975-09-25;18,6;10,5;21,7;1,3
"9765";1975-09-26;12,4;9,8;19,3;3,9
"9766";1975-09-27;18,5;7,9;21,8;0
"9767";1975-09-28;17,1;15,1;21,4;1,3
"9768";1975-09-29;18,5;12,8;24,8;0
"9769";1975-09-30;17,6;12,3;25,4;5,7
"9770";1975-10-01;13,7;10,8;16,5;0,4
"9771";1975-10-02;14,2;12,1;18;1,4
"9772";1975-10-03;14,1;12,7;19;0,1
"9773";1975-10-04;9,8;5,7;15,5;0,4
"9774";1975-10-05;11,8;5,8;13,7;2,5
"9775";1975-10-06;12,4;10,6;14;0
"9776";1975-10-07;11,6;10,2;14,6;0
"9777";1975-10-08;10,5;5,8;13,4;0
"9778";1975-10-09;6;3,7;11,6;0,4
"9779";1975-10-10;5,5;2,5;10,7;4,4
"9780";1975-10-11;4,7;2;8,3;0
"9781";1975-10-12;6,6;1,8;10,7;1,4
"9782";1975-10-13;4,9;1,7;7,7;2,9
"9783";1975-10-14;5,9;3,4;7,4;0,2
"9784";1975-10-15;9,9;4,1;13,4;0,6
"9785";1975-10-16;10,6;5,9;16,7;0
"9786";1975-10-17;10,1;6,5;12,8;3,1
"9787";1975-10-18;10,8;9;11,8;0,8
"9788";1975-10-19;10,1;8,8;10,8;1,7
"9789";1975-10-20;9;8,4;10,2;0,1
"9790";1975-10-21;9;6,8;11,4;0
"9791";1975-10-22;9;7,6;12,6;0
"9792";1975-10-23;6,9;2,7;13,6;0
"9793";1975-10-24;7,3;1,7;8,8;0
"9794";1975-10-25;5,4;1,2;10,6;0
"9795";1975-10-26;4,6;-0,4;10,2;0,3
"9796";1975-10-27;3,9;2,8;4,8;0,1
"9797";1975-10-28;3,5;2,4;3,9;0
"9798";1975-10-29;4;2,6;4,7;0
"9799";1975-10-30;4;2,6;4,7;0
"9800";1975-10-31;5,9;3,1;10,2;0
"9801";1975-11-01;8;2;11;4,1
"9802";1975-11-02;9,8;7,9;12;0
"9803";1975-11-03;7;2,5;9,3;0
"9804";1975-11-04;6,7;6;8,3;0
"9805";1975-11-05;6,4;5,4;8,1;0
"9806";1975-11-06;3,8;-1,6;6,9;1,8
"9807";1975-11-07;6,4;4,3;7,4;0
"9808";1975-11-08;6,6;1,1;11;0
"9809";1975-11-09;5,5;2,3;9,1;0
"9810";1975-11-10;5,3;3,8;7,8;0
"9811";1975-11-11;3,6;0,1;7,2;0
"9812";1975-11-12;1,5;0,4;3,6;1,4
"9813";1975-11-13;-0,2;-2;4,5;0
"9814";1975-11-14;1;-2,9;2;0
"9815";1975-11-15;1,8;-0,6;2,7;3,2
"9816";1975-11-16;6;2,2;6,8;16,8
"9817";1975-11-17;5,6;5;7,5;0,2
"9818";1975-11-18;5,3;2,7;6,3;0
"9819";1975-11-19;5,5;2,1;7,4;7,2
"9820";1975-11-20;6,5;4,2;10,7;0,3
"9821";1975-11-21;4,6;1;6,7;0,9
"9822";1975-11-22;1,2;-2,8;5,2;0
"9823";1975-11-23;-2,4;-7,2;2,3;0
"9824";1975-11-24;-3,8;-6,7;0;0
"9825";1975-11-25;-5,2;-9,5;-1,3;0
"9826";1975-11-26;3,6;-7,1;7;0,5
"9827";1975-11-27;4,4;2,9;5,1;2
"9828";1975-11-28;8,4;2,1;9,5;5,6
"9829";1975-11-29;6,3;4;12,3;1,4
"9830";1975-11-30;4,2;2,1;5,7;2,4
"9831";1975-12-01;2,9;1,4;3,4;0
"9832";1975-12-02;6,5;1,6;8,3;7,3
"9833";1975-12-03;5,2;4,2;7,4;3,1
"9834";1975-12-04;1,8;-1,5;5,8;0
"9835";1975-12-05;1,9;-0,4;2,7;0,1
"9836";1975-12-06;6,8;2,1;10,1;0
"9837";1975-12-07;4;2,1;7;0
"9838";1975-12-08;5,5;2,7;7,1;0
"9839";1975-12-09;0,7;-2,9;6,4;0
"9840";1975-12-10;0;-6,4;1,8;0
"9841";1975-12-11;2,5;0,6;3;0
"9842";1975-12-12;1,1;-1,2;2,6;0
"9843";1975-12-13;0,9;-1,5;4;0,2
"9844";1975-12-14;-1;-4,8;1,5;0
"9845";1975-12-15;-3,4;-5,9;0,1;0
"9846";1975-12-16;-2;-5,5;-1,5;0
"9847";1975-12-17;-0,2;-4,8;1,5;0
"9848";1975-12-18;-3,2;-5,3;1,3;0
"9849";1975-12-19;-4,3;-12,6;-0,3;0
"9850";1975-12-20;-0,9;-3,5;-0,2;0
"9851";1975-12-21;0,8;-1,2;1,2;0
"9852";1975-12-22;1,9;-2,5;3,3;0
"9853";1975-12-23;2,1;1,3;3;0
"9854";1975-12-24;2,2;0,2;4;0,7
"9855";1975-12-25;1,8;-0,1;3,2;0,8
"9856";1975-12-26;3,2;-1,5;5,2;0
"9857";1975-12-27;5,1;2,2;6,3;0
"9858";1975-12-28;2,7;1,9;5,1;0
"9859";1975-12-29;1;0,6;2,1;0
"9860";1975-12-30;1,5;0,4;1,7;0
"9861";1975-12-31;2,8;1,5;4,1;2,5
"9862";1976-01-01;5;2;6,3;3,9
"9863";1976-01-02;9,2;4,4;10,1;6,2
"9864";1976-01-03;5,6;2,6;10;0,5
"9865";1976-01-04;2,2;-0,6;5,1;0
"9866";1976-01-05;4,4;-1,7;6,2;0,8
"9867";1976-01-06;7,5;4,6;8,9;0,2
"9868";1976-01-07;7,3;4,5;9,1;0
"9869";1976-01-08;5,8;5,3;8;0
"9870";1976-01-09;4,5;3,9;5,6;0
"9871";1976-01-10;4,5;2,1;5,6;2,4
"9872";1976-01-11;9,8;5,2;10,8;3,8
"9873";1976-01-12;8,5;8;10,3;0,4
"9874";1976-01-13;8,7;7,6;9,8;0,1
"9875";1976-01-14;7,9;5,6;10,2;1,1
"9876";1976-01-15;5,8;4,9;7,4;1,4
"9877";1976-01-16;5,3;3,2;6,8;3,8
"9878";1976-01-17;4,2;1,5;7,4;0
"9879";1976-01-18;2,3;-2,6;3,5;0,1
"9880";1976-01-19;2,4;0;4,4;2,3
"9881";1976-01-20;5,8;1,8;7,7;6
"9882";1976-01-21;5;4;7;0,8
"9883";1976-01-22;7;4,3;9;1,1
"9884";1976-01-23;5,5;2;8,8;3,2
"9885";1976-01-24;0,7;-1,7;3,4;1,2
"9886";1976-01-25;-0,9;-3,7;1;1,4
"9887";1976-01-26;-4;-8,4;-1,3;0
"9888";1976-01-27;-2,8;-5,7;-1,7;3
"9889";1976-01-28;-8,3;-10,7;-3,2;0
"9890";1976-01-29;-10,8;-15,4;-7,1;0
"9891";1976-01-30;-6,9;-11,9;-3,3;0
"9892";1976-01-31;-4,4;-9,2;-2,8;0
"9893";1976-02-01;-2,6;-3,7;-0,2;0
"9894";1976-02-02;-1,2;-6,4;0;0
"9895";1976-02-03;-1;-3;-0,3;0
"9896";1976-02-04;-0,3;-3,5;2;0
"9897";1976-02-05;1,3;-1,2;2,1;0
"9898";1976-02-06;3,1;-0,2;4;0
"9899";1976-02-07;-0,2;-2,8;3,5;0
"9900";1976-02-08;0,8;-3,1;1,5;0
"9901";1976-02-09;2,3;0,5;3,4;0
"9902";1976-02-10;3,5;2,2;4;5,3
"9903";1976-02-11;1,5;-0,5;5,2;0,4
"9904";1976-02-12;1,6;-1,2;2,8;6,8
"9905";1976-02-13;2;0,1;3,2;8,9
"9906";1976-02-14;-1,1;-1,9;2,4;0
"9907";1976-02-15;-1,9;-3,4;-0,5;0
"9908";1976-02-16;1,4;-3;2,7;0
"9909";1976-02-17;3,4;-0,3;6,5;0
"9910";1976-02-18;2,4;0,4;3,2;0
"9911";1976-02-19;3,3;-1,3;9,5;0
"9912";1976-02-20;5,6;1,2;10,5;0
"9913";1976-02-21;2,2;-1,3;6,9;0
"9914";1976-02-22;1,1;-2,5;5,7;0
"9915";1976-02-23;0,8;-3,1;6,8;0
"9916";1976-02-24;0,6;-2,9;1,8;2,6
"9917";1976-02-25;6,2;1,1;10,4;0
"9918";1976-02-26;3,9;0,4;9,3;0
"9919";1976-02-27;5,6;3,6;9,6;0
"9920";1976-02-28;0,7;-1,4;6,5;0
"9921";1976-02-29;3;-4;9,9;0
"9922";1976-03-01;7;2;11,5;0
"9923";1976-03-02;4;-3,9;10,3;0
"9924";1976-03-03;3,3;-3,1;9,8;0
"9925";1976-03-04;1,8;-2,5;8,7;0
"9926";1976-03-05;-0,8;-4;3,5;0
"9927";1976-03-06;-0,8;-3,4;2,7;0
"9928";1976-03-07;-1,9;-4,3;1,4;0
"9929";1976-03-08;-2,8;-6,4;1,5;0
"9930";1976-03-09;-3,2;-10,1;3,3;0
"9931";1976-03-10;-3,1;-10,1;3,5;0
"9932";1976-03-11;0,5;-8,7;5,8;0
"9933";1976-03-12;4,3;-0,7;9,2;2,1
"9934";1976-03-13;5,6;1,4;9;0,4
"9935";1976-03-14;5,4;-0,6;10,5;0
"9936";1976-03-15;5,3;-0,6;10,3;4,8
"9937";1976-03-16;6,5;3,3;10,5;1,9
"9938";1976-03-17;5,1;3,3;9,3;7,4
"9939";1976-03-18;7,3;4,4;9,2;2,2
"9940";1976-03-19;3;0,3;7,6;0
"9941";1976-03-20;1;-4,7;6,8;0
"9942";1976-03-21;-0,4;-5,1;4,4;0
"9943";1976-03-22;-0,8;-6,4;4,5;0
"9944";1976-03-23;2,9;-4,1;6;0
"9945";1976-03-24;3;-2,7;9,4;0
"9946";1976-03-25;5,6;-0,7;6,5;1,6
"9947";1976-03-26;9,9;5,5;13,4;0,8
"9948";1976-03-27;7,4;-0,5;11,8;0
"9949";1976-03-28;9,2;5,4;15;0
"9950";1976-03-29;10,5;0,5;19,1;0
"9951";1976-03-30;8,5;3;11,8;0
"9952";1976-03-31;10,8;6,2;15,9;0
"9953";1976-04-01;11,1;3,6;19,7;0
"9954";1976-04-02;15,1;3,7;21,8;0
"9955";1976-04-03;7;3,8;14;0,4
"9956";1976-04-04;9,8;1,6;12,3;7,7
"9957";1976-04-05;10,3;7;14,7;0
"9958";1976-04-06;10,4;2,1;17,3;0
"9959";1976-04-07;6,4;4,5;10,9;2,2
"9960";1976-04-08;5;1;9,5;0
"9961";1976-04-09;4,5;-2,4;10,5;0
"9962";1976-04-10;6,4;-3;12,1;0
"9963";1976-04-11;8,5;-1,9;14,5;0
"9964";1976-04-12;9,1;2,2;14,9;0
"9965";1976-04-13;9,6;0,4;17,4;0
"9966";1976-04-14;9,1;0,8;15,8;0
"9967";1976-04-15;13;1,5;19,3;0
"9968";1976-04-16;12,3;6,5;17,3;0
"9969";1976-04-17;11,7;3;20,3;0
"9970";1976-04-18;13,6;2,7;21,7;0
"9971";1976-04-19;16,5;7,1;23,4;0
"9972";1976-04-20;14,4;9,5;21,2;0
"9973";1976-04-21;11,6;5,9;19,6;0
"9974";1976-04-22;6,2;3,7;11,3;0
"9975";1976-04-23;5,6;-0,6;9,4;1,9
"9976";1976-04-24;3,8;0,7;6;13,4
"9977";1976-04-25;6,4;3;9,4;2,7
"9978";1976-04-26;9,4;5,3;14,3;0
"9979";1976-04-27;6,6;-1,5;10,9;0
"9980";1976-04-28;2,8;-1,6;8;0
"9981";1976-04-29;4,7;-2,9;9,8;0
"9982";1976-04-30;7,5;-3;13,2;0
"9983";1976-05-01;9;-2,1;16,1;0
"9984";1976-05-02;13,5;-0,8;19,3;0,3
"9985";1976-05-03;10,8;8,3;14,7;3,1
"9986";1976-05-04;10,8;5,7;17,8;0
"9987";1976-05-05;14;0,5;21,6;0
"9988";1976-05-06;18,9;6,7;26,5;0
"9989";1976-05-07;20,8;9,4;28,4;0
"9990";1976-05-08;21,2;10,9;28,9;0
"9991";1976-05-09;22,2;11,7;30,5;0
"9992";1976-05-10;22,4;14,2;28,9;0
"9993";1976-05-11;13,2;11,5;20,9;2
"9994";1976-05-12;15,5;4,6;20,9;2,8
"9995";1976-05-13;9,6;6,4;16;3,2
"9996";1976-05-14;9,1;1,7;14,7;0
"9997";1976-05-15;14,1;0,6;22;0
"9998";1976-05-16;12,9;7,3;18,8;0
"9999";1976-05-17;17,1;5;24,5;0
"10000";1976-05-18;19;9,4;27;0
"10001";1976-05-19;17,9;9,6;25,5;1
"10002";1976-05-20;13,8;9,4;17,8;1
"10003";1976-05-21;11,5;9,3;17,5;0,9
"10004";1976-05-22;12;6,7;16,4;0,2
"10005";1976-05-23;15;3;22;0
"10006";1976-05-24;12,8;5,6;18,4;0
"10007";1976-05-25;16,2;4,1;22,1;0
"10008";1976-05-26;14;11,9;19,9;0,3
"10009";1976-05-27;12;8,3;15,8;0,4
"10010";1976-05-28;14,1;9,7;20,3;0
"10011";1976-05-29;19,6;6,4;25,2;0
"10012";1976-05-30;16,9;12,1;22,9;1,1
"10013";1976-05-31;15,6;12,1;20,6;0
"10014";1976-06-01;13,5;12,2;15,6;9,8
"10015";1976-06-02;11,7;9,3;14,9;0
"10016";1976-06-03;9,7;8,7;12,3;0,9
"10017";1976-06-04;11,8;8,3;14,9;0
"10018";1976-06-05;13,5;7,5;20,5;0
"10019";1976-06-06;16,8;3,6;23,4;0
"10020";1976-06-07;20,4;7,6;25,9;0
"10021";1976-06-08;22;12,4;28,3;0
"10022";1976-06-09;23,2;15;29,8;0
"10023";1976-06-10;21,2;16,6;26,4;0
"10024";1976-06-11;20;15,7;25,6;0
"10025";1976-06-12;22,7;11,6;29;0
"10026";1976-06-13;22,6;16,2;29,3;0
"10027";1976-06-14;21,8;12,4;28,4;0
"10028";1976-06-15;23,1;11,4;27,7;0
"10029";1976-06-16;15,9;14,8;22,8;0
"10030";1976-06-17;17,2;5,5;23,8;0
"10031";1976-06-18;20,9;7,8;27,8;0
"10032";1976-06-19;20,6;10,5;27,5;0
"10033";1976-06-20;21;16,2;26,4;0
"10034";1976-06-21;20,6;16,1;26,3;0
"10035";1976-06-22;22,4;12,1;28;0
"10036";1976-06-23;23,1;15;29;0
"10037";1976-06-24;24,9;12,3;30,8;0
"10038";1976-06-25;26,6;15,9;32,8;0
"10039";1976-06-26;27,1;17,4;32,5;0
"10040";1976-06-27;27,6;16,1;33,4;0
"10041";1976-06-28;28,2;16,6;34,2;0
"10042";1976-06-29;27,3;20,7;33,5;0
"10043";1976-06-30;27;19,3;33,2;0
"10044";1976-07-01;27;19,5;33;0
"10045";1976-07-02;26,3;17,2;34,5;0
"10046";1976-07-03;26,6;16,8;35,3;0
"10047";1976-07-04;27,7;14,9;35,8;0
"10048";1976-07-05;26,5;16,4;34,7;0
"10049";1976-07-06;23,9;19,3;30,4;0
"10050";1976-07-07;24,8;12,9;31,6;0
"10051";1976-07-08;22,8;14;31,1;2,6
"10052";1976-07-09;23,3;13,4;30,5;0
"10053";1976-07-10;22,7;15,4;27,5;0
"10054";1976-07-11;24,2;15,3;30,3;0
"10055";1976-07-12;25,8;16,1;33,2;0
"10056";1976-07-13;18,9;17,7;24,2;5,5
"10057";1976-07-14;23;14,7;27,9;0
"10058";1976-07-15;23,8;16,9;31;0
"10059";1976-07-16;27,2;16,9;35,5;0
"10060";1976-07-17;26,6;19,4;35,8;13,4
"10061";1976-07-18;23,2;17,9;29,1;0
"10062";1976-07-19;25;16,8;29,8;0
"10063";1976-07-20;24,1;16,8;29;13,7
"10064";1976-07-21;15,2;13,7;23;13,4
"10065";1976-07-22;14,8;8;17,6;0,1
"10066";1976-07-23;18;12,3;22,3;0
"10067";1976-07-24;17,1;7,5;22,8;0
"10068";1976-07-25;16,7;8,7;20,8;0
"10069";1976-07-26;17,7;13,6;19,7;3,8
"10070";1976-07-27;20,1;16,3;25,5;0
"10071";1976-07-28;18,8;11,6;24,4;0
"10072";1976-07-29;15,7;8,5;21,1;0
"10073";1976-07-30;20,4;7,3;27,3;0
"10074";1976-07-31;16,4;13,6;21;2,9
"10075";1976-08-01;15,2;11,3;19,4;0
"10076";1976-08-02;15;7,4;20;0,3
"10077";1976-08-03;18,2;11,7;22,3;0,5
"10078";1976-08-04;16;13,8;19,8;0
"10079";1976-08-05;16,7;13,2;20,1;0
"10080";1976-08-06;18,2;7,9;24,7;0
"10081";1976-08-07;19,5;10,6;25;0
"10082";1976-08-08;20,2;11,3;26,2;0
"10083";1976-08-09;20,9;13,1;26;0
"10084";1976-08-10;21,8;15,6;26,4;0
"10085";1976-08-11;20,9;15,9;26,8;0
"10086";1976-08-12;20,8;11,4;29;0
"10087";1976-08-13;19,6;12,6;26;0
"10088";1976-08-14;19,9;10,1;25,5;0
"10089";1976-08-15;21,2;13,3;26,1;0
"10090";1976-08-16;21;12;26,5;0
"10091";1976-08-17;20,3;14,9;26,4;0
"10092";1976-08-18;17,9;11,5;24,9;4,8
"10093";1976-08-19;20,1;10,7;26,4;0
"10094";1976-08-20;21,6;13,7;27,6;0
"10095";1976-08-21;19;12,3;24,6;0
"10096";1976-08-22;16,9;8,2;23,3;0
"10097";1976-08-23;17,2;9,7;25,1;0
"10098";1976-08-24;18,4;8,8;27,3;0
"10099";1976-08-25;19,2;9,9;28,2;0
"10100";1976-08-26;22,4;8,4;29,8;0,1
"10101";1976-08-27;17,6;14,9;22,9;0,9
"10102";1976-08-28;17,2;13,4;22,6;0,2
"10103";1976-08-29;21,8;14,9;26,2;0,6
"10104";1976-08-30;18,9;16,3;25,4;1
"10105";1976-08-31;14,8;12,4;19,6;3,1
"10106";1976-09-01;15,9;10,5;21,4;1,1
"10107";1976-09-02;13;10,6;16,9;7,1
"10108";1976-09-03;14;9,8;17,8;0,2
"10109";1976-09-04;12,8;8,7;17,2;2,8
"10110";1976-09-05;13,8;10,5;16,4;0
"10111";1976-09-06;12,6;6,6;19,9;0
"10112";1976-09-07;12,4;3,6;21,5;0
"10113";1976-09-08;16,2;3,9;23,7;1,6
"10114";1976-09-09;13,2;11,6;17,8;6,2
"10115";1976-09-10;10,6;8;13;0
"10116";1976-09-11;14,2;7,4;18,4;0,2
"10117";1976-09-12;15;8,5;17,8;0,2
"10118";1976-09-13;15,1;10,8;22;0,5
"10119";1976-09-14;13,6;10,3;17;2,8
"10120";1976-09-15;13,5;9;19,9;8,5
"10121";1976-09-16;13,1;10,2;16,7;4
"10122";1976-09-17;12,8;10,3;16,5;0,6
"10123";1976-09-18;12,1;8,6;19,1;0
"10124";1976-09-19;13,9;4;19,4;0
"10125";1976-09-20;13,2;11,2;18,2;0
"10126";1976-09-21;11,6;8,7;18;0
"10127";1976-09-22;13,8;5,6;19,2;0
"10128";1976-09-23;14,7;7,8;20,4;0
"10129";1976-09-24;15,5;9,8;21,1;0
"10130";1976-09-25;17,4;10,7;23,3;0
"10131";1976-09-26;17,1;13,9;20,5;0
"10132";1976-09-27;17,9;11,6;23,4;3,2
"10133";1976-09-28;18,3;15,7;20,5;2,2
"10134";1976-09-29;17,1;15,6;20,5;0,2
"10135";1976-09-30;15,5;11,9;19,2;0
"10136";1976-10-01;15,1;12,8;18,5;0,8
"10137";1976-10-02;13,9;12,2;18,1;2,8
"10138";1976-10-03;13,4;12,2;16,9;0,4
